"sampleIndex","randomSeed","assetContract","tokenSymbol","canonicalProtocol","canonicalVersion","canonicalPool","allCanonicalEvidence","direction","inputAsset","outputAsset","testAmount","recipient","chainId","provider","rmtFeeBps","feeAsset","providerSlippagePpm","maximumUserSlippagePpm","zeroXQuoteStatus","zeroXRouteStatus","invalidResponseReason","policyViolation","rmtParserDefect","expectedIntegratorFee","readOnlySimulationStatus","indicativeStatus","indicativeExpectedOutput","responseEconomics","integratorFeeDifferenceAtomic","expectedOutput","providerReportedMinimum","protectedOutput","executableBound","allowanceTarget","transactionTarget","transactionValue","calldataHash","settlerTarget","settlerRuntimeHash","targetRuntimeHash","firmStatus","fundedSimulation","caseOutcome","section","originalStatus","originalInputAmount","peepExtra"
"22","5272840","0x8f460DE3066890746E65A19F4f110e9c074106d5","haMSTR","uniswap","2","0xc5876453896bd928b7d1a88f6ecd74389b805c4a","[{""protocol"":""uniswap"",""version"":2,""pool"":""0xc5876453896bd928b7d1a88f6ecd74389b805c4a""}]","BUY","0x0000000000000000000000000000000000000000","0x8f460DE3066890746E65A19F4f110e9c074106d5","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","169527953515131769","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0x8f460de3066890746e65a19f4f110e9c074106d5"",""sellAmount"":""500000000000000"",""buyAmount"":""169527953515131769"",""minBuyAmount"":""167849626775330213"",""totalNetworkFee"":""93124710222750"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","169527953515131769","167849626775330213","167849626775330213","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0xd312a04323836009e001340c6d36086e2a1998f1b04d44972c242d4e23cd4875","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747155"",""blockHash"":""0x9773927345d7efba6e8c49ace88651157bde8c9ab0a74875fc4d0ea29e9744f6"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0xd312a04323836009e001340c6d36086e2a1998f1b04d44972c242d4e23cd4875"",""gasLimit"":""343051"",""gasPrice"":""271460250"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""167849626775330213"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
"22","5272840","0x8f460DE3066890746E65A19F4f110e9c074106d5","haMSTR","uniswap","2","0xc5876453896bd928b7d1a88f6ecd74389b805c4a","[{""protocol"":""uniswap"",""version"":2,""pool"":""0xc5876453896bd928b7d1a88f6ecd74389b805c4a""}]","SELL","0x8f460DE3066890746E65A19F4f110e9c074106d5","0x0000000000000000000000000000000000000000","169527953515131769","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x8f460DE3066890746E65A19F4f110e9c074106d5","9900","10000","no_route","NO_ROUTE","","NOT_APPLICABLE","NO","423819883787829","NOT_REACHED","no_route","","{""sellAsset"":null,""buyAsset"":null,""sellAmount"":null,""buyAmount"":null,""minBuyAmount"":null,""totalNetworkFee"":null,""integratorFee"":null,""zeroExFee"":null,""gasFee"":null,""integratorFees"":[],""integratorFeesOverflow"":false}","","","","","","","","","","","","","","","NO_ROUTE","matrix","","",""
"23","5272840","0xc1A00C321C4C235516976978046AC4D56F190714","ALTER","uniswap","3","0xa72a86df123a60d2ffb2d5147395d4c3e80caa8c","[{""protocol"":""uniswap"",""version"":3,""pool"":""0xa72a86df123a60d2ffb2d5147395d4c3e80caa8c""}]","BUY","0x0000000000000000000000000000000000000000","0xc1A00C321C4C235516976978046AC4D56F190714","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","3960828074818930113656","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0xc1a00c321c4c235516976978046ac4d56f190714"",""sellAmount"":""500000000000000"",""buyAmount"":""3960828074818930113656"",""minBuyAmount"":""3921615876878222701911"",""totalNetworkFee"":""120354309702000"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","3960828074818930113656","3921615876878222701911","3921615876878222701911","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0xdcd7b666c379f2640670652f0cb89854f2f276799f6a0eefacec1b9cbdcf397a","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747170"",""blockHash"":""0x59dba89017f5afd591dcf178daeccd92464672450aac966d7014fa0a4a73e104"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0xdcd7b666c379f2640670652f0cb89854f2f276799f6a0eefacec1b9cbdcf397a"",""gasLimit"":""443244"",""gasPrice"":""271460250"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""3921615876878222701911"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
"23","5272840","0xc1A00C321C4C235516976978046AC4D56F190714","ALTER","uniswap","3","0xa72a86df123a60d2ffb2d5147395d4c3e80caa8c","[{""protocol"":""uniswap"",""version"":3,""pool"":""0xa72a86df123a60d2ffb2d5147395d4c3e80caa8c""}]","SELL","0xc1A00C321C4C235516976978046AC4D56F190714","0x0000000000000000000000000000000000000000","3960828074818930113656","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0xc1A00C321C4C235516976978046AC4D56F190714","9900","10000","no_route","NO_ROUTE","","NOT_APPLICABLE","NO","9902070187047325284","NOT_REACHED","no_route","","{""sellAsset"":null,""buyAsset"":null,""sellAmount"":null,""buyAmount"":null,""minBuyAmount"":null,""totalNetworkFee"":null,""integratorFee"":null,""zeroExFee"":null,""gasFee"":null,""integratorFees"":[],""integratorFeesOverflow"":false}","","","","","","","","","","","","","","","NO_ROUTE","matrix","","",""
"24","5272840","0x3D7E39e5C40dAc0466541DFb5f217cF99952A3c8","RSTR","uniswap","4","0xd7c6b28a844b56944b8657e4e4701455422ceef75490bdc51b7f90c892b12305","[{""protocol"":""uniswap"",""version"":4,""pool"":""0xd7c6b28a844b56944b8657e4e4701455422ceef75490bdc51b7f90c892b12305""}]","BUY","0x0000000000000000000000000000000000000000","0x3D7E39e5C40dAc0466541DFb5f217cF99952A3c8","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","332943541954488685360590","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0x3d7e39e5c40dac0466541dfb5f217cf99952a3c8"",""sellAmount"":""500000000000000"",""buyAmount"":""332943541954488685360590"",""minBuyAmount"":""329647400889139247374936"",""totalNetworkFee"":""202853015176500"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","332943541954488685360590","329647400889139247374936","329647400889139247374936","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0xccce7423db6df8550a91c475bc5ff5152048944c9234a6a16460d3156b35dab6","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747180"",""blockHash"":""0xa31acc07bc2592362a5c037d82509faf44233a4d4ae52b28bc7a005b589d7c73"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0xccce7423db6df8550a91c475bc5ff5152048944c9234a6a16460d3156b35dab6"",""gasLimit"":""747266"",""gasPrice"":""271523250"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""329647400889139247374936"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
"24","5272840","0x3D7E39e5C40dAc0466541DFb5f217cF99952A3c8","RSTR","uniswap","4","0xd7c6b28a844b56944b8657e4e4701455422ceef75490bdc51b7f90c892b12305","[{""protocol"":""uniswap"",""version"":4,""pool"":""0xd7c6b28a844b56944b8657e4e4701455422ceef75490bdc51b7f90c892b12305""}]","SELL","0x3D7E39e5C40dAc0466541DFb5f217cF99952A3c8","0x0000000000000000000000000000000000000000","332943541954488685360590","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x3D7E39e5C40dAc0466541DFb5f217cF99952A3c8","9900","10000","temporarily_unavailable","PROVIDER_UNAVAILABLE","","NOT_APPLICABLE","NO","832358854886221713401","NOT_REACHED","temporarily_unavailable","","","","","","","","","","","","","","","","","PROVIDER_UNAVAILABLE","matrix","","",""
"25","5272840","0x3b4E41bfb6a9AaEFA4a2e07cA0e45D630D8b72A5","MONID","uniswap","2","0xa21b4456256ffbb9b6ceaf6acf4369e7c2abb105","[{""protocol"":""uniswap"",""version"":2,""pool"":""0xa21b4456256ffbb9b6ceaf6acf4369e7c2abb105""},{""protocol"":""uniswap"",""version"":4,""pool"":""0x5dc89dcbe8b1865988b0159350245a99f2b1e82ffe430e54b3b2b0c99e07ef8c""}]","BUY","0x0000000000000000000000000000000000000000","0x3b4E41bfb6a9AaEFA4a2e07cA0e45D630D8b72A5","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","199148170575425826516124","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0x3b4e41bfb6a9aaefa4a2e07ca0e45d630d8b72a5"",""sellAmount"":""500000000000000"",""buyAmount"":""199148170575425826516124"",""minBuyAmount"":""197176603686729110827551"",""totalNetworkFee"":""188166969866250"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","199148170575425826516124","197176603686729110827551","197176603686729110827551","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0xd4808e7d25d10b16807b8a2b9611c29d37dfe3e240c3ece6fc4c65d61ebb0d0b","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747194"",""blockHash"":""0xb522083ba923c11068eb53904c3078b8b0024168541c80d5da62da4b6bbd43ba"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0xd4808e7d25d10b16807b8a2b9611c29d37dfe3e240c3ece6fc4c65d61ebb0d0b"",""gasLimit"":""693005"",""gasPrice"":""271523250"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""197176603686729110827551"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
"25","5272840","0x3b4E41bfb6a9AaEFA4a2e07cA0e45D630D8b72A5","MONID","uniswap","2","0xa21b4456256ffbb9b6ceaf6acf4369e7c2abb105","[{""protocol"":""uniswap"",""version"":2,""pool"":""0xa21b4456256ffbb9b6ceaf6acf4369e7c2abb105""},{""protocol"":""uniswap"",""version"":4,""pool"":""0x5dc89dcbe8b1865988b0159350245a99f2b1e82ffe430e54b3b2b0c99e07ef8c""}]","SELL","0x3b4E41bfb6a9AaEFA4a2e07cA0e45D630D8b72A5","0x0000000000000000000000000000000000000000","199148170575425826516124","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x3b4E41bfb6a9AaEFA4a2e07cA0e45D630D8b72A5","9900","10000","no_route","NO_ROUTE","","NOT_APPLICABLE","NO","497870426438564566290","NOT_REACHED","no_route","","{""sellAsset"":null,""buyAsset"":null,""sellAmount"":null,""buyAmount"":null,""minBuyAmount"":null,""totalNetworkFee"":null,""integratorFee"":null,""zeroExFee"":null,""gasFee"":null,""integratorFees"":[],""integratorFeesOverflow"":false}","","","","","","","","","","","","","","","NO_ROUTE","matrix","","",""
"26","5272840","0xC1a0503d0Aa0054a87De4364d10dF813553bd25e","LATT","uniswap","3","0x952933884041d7a928ffd94a2ce2c80ac6008372","[{""protocol"":""uniswap"",""version"":3,""pool"":""0x952933884041d7a928ffd94a2ce2c80ac6008372""}]","BUY","0x0000000000000000000000000000000000000000","0xC1a0503d0Aa0054a87De4364d10dF813553bd25e","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","3960828074818930113656","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0xc1a0503d0aa0054a87de4364d10df813553bd25e"",""sellAmount"":""500000000000000"",""buyAmount"":""3960828074818930113656"",""minBuyAmount"":""3921615876878222701911"",""totalNetworkFee"":""120354309702000"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","3960828074818930113656","3921615876878222701911","3921615876878222701911","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0xe583b3b92203dfee04d06cf260a0656d2dd926d3d44821e0667bcb1cffd45ce2","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747205"",""blockHash"":""0x60a40ae760b1e70e468cb91acddba0729ddfa6aea44cb33136cd28f9c4974be4"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0xe583b3b92203dfee04d06cf260a0656d2dd926d3d44821e0667bcb1cffd45ce2"",""gasLimit"":""443256"",""gasPrice"":""271026000"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""3921615876878222701911"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
"26","5272840","0xC1a0503d0Aa0054a87De4364d10dF813553bd25e","LATT","uniswap","3","0x952933884041d7a928ffd94a2ce2c80ac6008372","[{""protocol"":""uniswap"",""version"":3,""pool"":""0x952933884041d7a928ffd94a2ce2c80ac6008372""}]","SELL","0xC1a0503d0Aa0054a87De4364d10dF813553bd25e","0x0000000000000000000000000000000000000000","3960828074818930113656","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0xC1a0503d0Aa0054a87De4364d10dF813553bd25e","9900","10000","no_route","NO_ROUTE","","NOT_APPLICABLE","NO","9902070187047325284","NOT_REACHED","no_route","","{""sellAsset"":null,""buyAsset"":null,""sellAmount"":null,""buyAmount"":null,""minBuyAmount"":null,""totalNetworkFee"":null,""integratorFee"":null,""zeroExFee"":null,""gasFee"":null,""integratorFees"":[],""integratorFeesOverflow"":false}","","","","","","","","","","","","","","","NO_ROUTE","matrix","","",""
"27","5272840","0x7999Dcc54e539D974fb5d329BB369E0777881C30","ONE","uniswap","4","0x2efc2de0a197a81da37459c405c32cb2e5b50cf15514f1b6006fdd5244458ed6","[{""protocol"":""uniswap"",""version"":4,""pool"":""0x2efc2de0a197a81da37459c405c32cb2e5b50cf15514f1b6006fdd5244458ed6""}]","BUY","0x0000000000000000000000000000000000000000","0x7999Dcc54e539D974fb5d329BB369E0777881C30","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","57694345716907841136137","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0x7999dcc54e539d974fb5d329bb369e0777881c30"",""sellAmount"":""500000000000000"",""buyAmount"":""57694345716907841136137"",""minBuyAmount"":""57123171694310453502813"",""totalNetworkFee"":""339783399018000"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","57694345716907841136137","57123171694310453502813","57123171694310453502813","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0x07bed0e1e28878e0afcdbe23c8d3ad317b328c9f1092447a3b4c1690b78f31e2","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747225"",""blockHash"":""0xa4573e792b70794f0b5c682f232d53241c7064679ed50faf1b3582ffecea0b81"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0x07bed0e1e28878e0afcdbe23c8d3ad317b328c9f1092447a3b4c1690b78f31e2"",""gasLimit"":""1253693"",""gasPrice"":""271026000"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""57123171694310453502813"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
"27","5272840","0x7999Dcc54e539D974fb5d329BB369E0777881C30","ONE","uniswap","4","0x2efc2de0a197a81da37459c405c32cb2e5b50cf15514f1b6006fdd5244458ed6","[{""protocol"":""uniswap"",""version"":4,""pool"":""0x2efc2de0a197a81da37459c405c32cb2e5b50cf15514f1b6006fdd5244458ed6""}]","SELL","0x7999Dcc54e539D974fb5d329BB369E0777881C30","0x0000000000000000000000000000000000000000","57694345716907841136137","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x7999Dcc54e539D974fb5d329BB369E0777881C30","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","144235864292269602840","NOT_RUN_INSUFFICIENT_BALANCE","indicative","1758929622030","{""sellAsset"":""0x7999dcc54e539d974fb5d329bb369e0777881c30"",""buyAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""sellAmount"":""57694345716907841136137"",""buyAmount"":""1758929622030"",""minBuyAmount"":""1741490059428"",""totalNetworkFee"":""730007446896000"",""integratorFee"":{""asset"":""0x7999dcc54e539d974fb5d329bb369e0777881c30"",""amount"":""144235864292269602840"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""2642357971"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0x7999dcc54e539d974fb5d329bb369e0777881c30"",""amount"":""144235864292269602840"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","1758929622030","1741490059428","1741490059428","true","0x0000000000001fF3684f28c67538d4D072C22734","0x0000000000001fF3684f28c67538d4D072C22734","0","0xd8365b4eabe55ece2e15bf69538a2b0842b19c46e72275344e8b95b5179b065a","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""UNSUPPORTED_TOKEN_STORAGE_LAYOUT"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747235"",""blockHash"":""0x4ea68fbf4285578a8462189049e7a7ecb394cfe201bf9690010a1d2489fa443a""}","FIRM_VERIFIED","matrix","","",""
"28","5272840","0xf0821f2BF570ca4e7499a9Ed9dB7C788FED9946f","PEEP","uniswap","2","0xe70dd15481ba143f145fbe23e8916236d554d3c7","[{""protocol"":""uniswap"",""version"":2,""pool"":""0xe70dd15481ba143f145fbe23e8916236d554d3c7""}]","BUY","0x0000000000000000000000000000000000000000","0xf0821f2BF570ca4e7499a9Ed9dB7C788FED9946f","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","57349701542949120644598","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0xf0821f2bf570ca4e7499a9ed9db7c788fed9946f"",""sellAmount"":""500000000000000"",""buyAmount"":""57349701542949120644598"",""minBuyAmount"":""56781939497673924345664"",""totalNetworkFee"":""85290133950000"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","57349701542949120644598","56781939497673924345664","56781939497673924345664","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0x0a86d1d6634b23791e6bab6dc0d46be278d1418ef06d43f7058d15c3d5f1895f","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747280"",""blockHash"":""0xab8880def5c48f7d9afb9c77fd637e487ef405794138e70f15eb4fe2338116dc"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0x0a86d1d6634b23791e6bab6dc0d46be278d1418ef06d43f7058d15c3d5f1895f"",""gasLimit"":""313800"",""gasPrice"":""271797750"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""56781939497673924345664"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
